Aasta;Kvartal;Maakond;Hoone_liik;Korteriomanditeginute_Arv;Keskmine_m2;Kokku_tehinguhind;Minimaalne_tehingusumma;Maksimaalne_tehingsumma;Minimaalne_pinnaühikuhind;Maksimaalne_pinnaühikuhind;Mediaan_pinnaühikuhind;Keskmine_pinnaühikuhind;Standardhälve_pinnaühikuhind
2024;I;Lääne-Viru maakond;koretr_55_69.99;35.00;63.00;1162550.00;200.00;86000.00;3.49;1336.12;443.35;526.05;401.72
2024;I;Lääne-Viru maakond;koretr_70_249.99;16.00;81.90;947050.00;1800.00;144000.00;25.21;1961.85;705.89;726.58;593.77
2024;I;Lääne-Viru maakond;Elamu;31;161.80;2 156 900;5 000;200 000;16.68;2 164.47;469.64;612.11;548.06
2024;I;Põlva maakond;koretr_10_29.99;4.00;***;***;***;***;***;***;***;***;***
2024;I;Põlva maakond;koretr_30_40.99;6.00;35.70;90500.00;5000.00;26000.00;124.07;670.10;443.25;422.53;192.63
2024;I;Põlva maakond;koretr_41_54.99;14.00;47.50;434200.00;10000.00;59000.00;229.89;1229.17;685.83;649.32;271.86
2024;I;Põlva maakond;koretr_55_69.99;17.00;62.70;466900.00;2000.00;69000.00;32.41;1068.11;352.23;431.23;353.81
2024;I;Põlva maakond;koretr_70_249.99;3.00;***;***;***;***;***;***;***;***;***
2024;I;Põlva maakond;Elamu;17;92.50;1 163 000;8 000;259 000;129.03;3 073.17;536.48;718.78;717.74
2024;I;Pärnu maakond;koretr_10_29.99;18.00;23.90;726090.00;1000.00;79500.00;65.36;3180.00;1766.03;1643.87;1061.98
2024;I;Pärnu maakond;koretr_30_40.99;31.00;36.60;1771667.00;1000.00;103000.00;24.51;3433.33;1760.39;1572.73;843.11
2024;I;Pärnu maakond;koretr_41_54.99;65.00;48.40;4320690.00;500.00;220000.00;9.98;4435.48;1411.29;1361.80;998.12
2024;I;Pärnu maakond;koretr_55_69.99;45.00;62.40;4343042.00;1000.00;355000.00;16.53;5378.79;1460.48;1534.12;1127.90
2024;I;Pärnu maakond;koretr_70_249.99;29.00;88.10;3625600.00;7400.00;310000.00;76.76;3596.61;1258.23;1462.85;947.48
2024;I;Pärnu maakond;Elamu;31;133.10;5 403 100;40 000;325 000;297.84;2 389.71;1 371.31;1 337.59;556.89
2024;I;Pärnu maakond;Muu;2;***;***;***;***;***;***;***;***;***
2024;I;Pärnu maakond;Suvila;5;49.10;180 000;5 000;53 000;89.61;1 149.67;896.06;778.23;412.90
2024;I;Rapla maakond;koretr_10_29.99;3.00;***;***;***;***;***;***;***;***;***
2024;I;Rapla maakond;koretr_30_40.99;11.00;36.30;237420.00;3000.00;78500.00;90.09;1943.07;299.25;579.28;559.06
2024;I;Rapla maakond;koretr_41_54.99;23.00;46.60;899390.00;1350.00;99000.00;27.27;1926.07;806.75;837.62;522.46
2024;I;Rapla maakond;koretr_55_69.99;8.00;63.70;620000.00;13000.00;121000.00;195.78;2030.20;1394.89;1224.77;599.79
2024;I;Rapla maakond;koretr_70_249.99;3.00;***;***;***;***;***;***;***;***;***
2024;I;Rapla maakond;Elamu;16;134.80;2 103 388;29 000;435 000;221.45;2 626.07;895.93;1 001.29;674.95
2024;I;Rapla maakond;Suvila;4;***;***;***;***;***;***;***;***;***
2024;I;Saare maakond;koretr_10_29.99;1.00;***;***;***;***;***;***;***;***;***
2024;I;Saare maakond;koretr_30_40.99;3.00;***;***;***;***;***;***;***;***;***
2024;I;Saare maakond;koretr_41_54.99;18.00;47.80;1013456.00;14000.00;111000.00;305.68;2021.86;1108.52;1168.38;492.96
2024;I;Saare maakond;koretr_55_69.99;10.00;62.40;1047735.00;40000.00;219835.00;665.56;3633.64;1391.61;1691.50;854.57
2024;I;Saare maakond;koretr_70_249.99;6.00;83.30;489000.00;24000.00;165000.00;334.73;1558.07;922.63;936.87;445.35
2024;I;Saare maakond;Elamu;6;153.30;1 052 000;80 000;270 000;524.25;1 752.24;1 333.62;1 213.98;497.84
2024;I;Saare maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2024;I;Tartu maakond;koretr_10_29.99;30.00;23.00;1662994.00;15000.00;178500.00;769.23;6092.15;2225.07;2377.80;1116.17
2024;I;Tartu maakond;koretr_30_40.99;71.00;35.80;6405282.00;10000.00;198000.00;305.81;5892.86;2282.28;2500.20;1092.63
2024;I;Tartu maakond;koretr_41_54.99;148.00;47.20;15155766.00;8000.00;219000.00;186.92;5251.80;2098.09;2159.11;947.22
2024;I;Tartu maakond;koretr_55_69.99;109.00;62.40;13434825.00;500.00;260000.00;8.94;4031.01;1957.30;1971.83;809.39
2024;I;Tartu maakond;koretr_70_249.99;131.00;92.10;25741353.00;1000.00;354500.00;5.93;3775.29;2243.02;2171.79;680.63
2024;I;Tartu maakond;Elamu;56;161.70;13 566 640;13 000;795 000;205.15;5 471.70;1 573.00;1 610.52;961.86
2024;I;Tartu maakond;Muu;1;***;***;***;***;***;***;***;***;***
2024;I;Tartu maakond;Suvila;7;117.10;446 900;10 000;146 000;191.04;1 082.28;488.80;534.57;347.99
2024;I;Valga maakond;koretr_10_29.99;8.00;26.10;118280.00;500.00;70380.00;18.45;3007.69;231.10;591.15;1005.46
2024;I;Valga maakond;koretr_30_40.99;19.00;36.20;208580.00;100.00;31900.00;2.53;815.86;185.19;303.89;279.95
2024;I;Valga maakond;koretr_41_54.99;26.00;48.70;559587.00;2500.00;75000.00;59.95;1732.10;405.36;450.87;381.89
2024;I;Valga maakond;koretr_55_69.99;8.00;61.90;183800.00;3800.00;55000.00;66.09;813.61;344.83;365.01;283.62
2024;I;Valga maakond;koretr_70_249.99;5.00;80.60;188200.00;2000.00;100000.00;25.87;1081.08;285.34;436.76;407.92
2024;I;Valga maakond;Elamu;5;89.20;149 000;8 000;50 000;78.97;756.01;279.90;402.14;312.53
2024;I;Valga maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2024;I;Viljandi maakond;koretr_10_29.99;13.00;23.50;318500.00;800.00;56000.00;37.56;2362.87;1057.47;1014.01;671.18
2024;I;Viljandi maakond;koretr_30_40.99;14.00;36.30;467000.00;2500.00;125000.00;72.67;3709.20;715.18;929.18;970.31
2024;I;Viljandi maakond;koretr_41_54.99;27.00;49.00;1148109.00;1500.00;140000.00;29.76;3118.04;699.30;889.28;733.48
2024;I;Viljandi maakond;koretr_55_69.99;22.00;64.00;1171650.00;3000.00;102000.00;43.04;1608.39;800.38;831.49;474.27
2024;I;Viljandi maakond;koretr_70_249.99;17.00;84.60;1128900.00;1500.00;175000.00;20.69;1830.54;675.68;784.90;487.49
2024;I;Viljandi maakond;Elamu;28;146.40;2 034 999;6 000;225 000;77.22;1 459.84;398.06;524.93;410.79
2024;I;Viljandi maakond;Suvila;4;***;***;***;***;***;***;***;***;***
2024;I;Võru maakond;koretr_10_29.99;5.00;25.40;135500.00;10000.00;39000.00;617.28;1373.24;1102.94;1026.02;286.47
2024;I;Võru maakond;koretr_30_40.99;17.00;35.80;573900.00;2000.00;63000.00;56.98;1608.96;849.32;945.56;451.17
2024;I;Võru maakond;koretr_41_54.99;31.00;47.20;1073459.00;1000.00;74400.00;20.20;1628.01;825.47;742.44;408.41
2024;I;Võru maakond;koretr_55_69.99;12.00;63.60;593300.00;7500.00;85000.00;134.41;1313.76;853.39;772.04;347.58
2024;I;Võru maakond;koretr_70_249.99;7.00;85.10;368661.00;9500.00;221550.00;84.82;2573.17;174.42;635.57;888.93
2024;I;Võru maakond;Elamu;19;96.30;1 089 317;1 000;285 000;5.77;2 361.11;402.68;648.61;728.28
2024;I;Võru maakond;Suvila;3;***;***;***;***;***;***;***;***;***
2024;II;Harju maakond;koretr_10_29.99;195.00;22.30;11761451.00;7000.00;139000.00;336.70;5828.74;2775.92;2770.22;1003.68
2024;II;Harju maakond;koretr_30_40.99;444.00;35.40;45702006.00;8000.00;260000.00;221.61;6757.49;2750.00;2885.11;1111.36
2024;II;Harju maakond;koretr_41_54.99;756.00;47.60;100701091.00;5000.00;420400.00;107.30;9342.22;2619.84;2801.68;1126.44
2024;II;Harju maakond;koretr_55_69.99;564.00;62.70;96119947.00;10000.00;450000.00;157.48;6521.74;2607.09;2715.28;988.20
2024;II;Harju maakond;koretr_70_249.99;580.00;96.80;177794561.00;15000.00;1250000.00;160.09;9845.36;3070.81;3197.93;1103.54
2024;II;Harju maakond;Elamu;193;181.20;62 283 473;15 000;1 400 000;63.16;6 749.56;2 150.88;2 065.65;1 020.41
2024;II;Harju maakond;Suvila;104;62.10;11 442 004;1;375 000;0.01;5 787.04;1 731.77;2 074.70;1 231.70
2024;II;Hiiu maakond;koretr_10_29.99;1.00;***;***;***;***;***;***;***;***;***
2024;II;Hiiu maakond;koretr_30_40.99;2.00;***;***;***;***;***;***;***;***;***
2024;II;Hiiu maakond;koretr_41_54.99;6.00;46.40;183225.00;11000.00;52000.00;222.67;1075.51;668.50;668.22;356.55
2024;II;Hiiu maakond;koretr_55_69.99;4.00;***;***;***;***;***;***;***;***;***
2024;II;Hiiu maakond;koretr_70_249.99;3.00;***;***;***;***;***;***;***;***;***
2024;II;Hiiu maakond;Elamu;4;***;***;***;***;***;***;***;***;***
2024;II;Hiiu maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2024;II;Ida-Viru maakond;koretr_10_29.99;52.00;26.10;491766.00;10.00;34000.00;0.37;1231.88;346.53;362.94;255.86
2024;II;Ida-Viru maakond;koretr_30_40.99;232.00;36.60;2426362.00;1.00;40000.00;0.03;1049.87;245.04;283.96;238.24
2024;II;Ida-Viru maakond;koretr_41_54.99;206.00;47.90;3559783.00;1.00;154000.00;0.02;3623.53;258.93;365.26;422.68
2024;II;Ida-Viru maakond;koretr_55_69.99;90.00;61.20;2925187.00;600.00;211000.00;10.24;3660.71;374.28;541.98;708.56
2024;II;Ida-Viru maakond;koretr_70_249.99;35.00;84.70;2856800.00;5000.00;275000.00;62.97;3563.07;691.91;889.06;765.09
2024;II;Ida-Viru maakond;Elamu;36;105.70;1 876 400;500;352 000;5.21;1 584.79;300.68;477.13;417.57
2024;II;Ida-Viru maakond;Suvila;64;50.00;1 337 424;523;100 000;10.76;1 637.93;375.49;418.32;290.74
2024;II;Jõgeva maakond;koretr_10_29.99;3.00;***;***;***;***;***;***;***;***;***
2024;II;Jõgeva maakond;koretr_30_40.99;10.00;36.70;163590.00;600.00;30000.00;15.35;795.76;552.57;437.80;270.25
2024;II;Jõgeva maakond;koretr_41_54.99;22.00;46.40;522650.00;400.00;64000.00;9.05;1230.77;481.60;504.86;332.36
2024;II;Jõgeva maakond;koretr_55_69.99;13.00;63.40;357895.00;8500.00;52000.00;143.34;822.78;343.51;434.23;231.92
2024;II;Jõgeva maakond;koretr_70_249.99;8.00;***;***;***;***;***;***;***;***;***
2024;II;Jõgeva maakond;Elamu;22;143.50;1 352 799;7 999;145 000;64.14;985.06;328.06;438.51;267.24
2024;II;Jõgeva maakond;Suvila;3;***;***;***;***;***;***;***;***;***
2024;II;Järva maakond;koretr_10_29.99;7.00;24.60;129000.00;7000.00;30000.00;300.43;2000.00;716.72;830.76;571.05
2024;II;Järva maakond;koretr_30_40.99;19.00;36.80;479000.00;1500.00;48000.00;46.88;1309.38;696.20;688.81;357.14
2024;II;Järva maakond;koretr_41_54.99;26.00;47.00;756600.00;1000.00;58600.00;19.88;1220.83;649.54;611.01;391.70
2024;II;Järva maakond;koretr_55_69.99;22.00;64.10;833600.00;2000.00;80000.00;29.50;1300.81;573.09;597.91;400.67
2024;II;Järva maakond;koretr_70_249.99;14.00;78.90;623601.00;1.00;155000.00;0.01;2211.13;402.02;575.00;604.64
2024;II;Järva maakond;Elamu;29;132.30;1 984 100;100;270 000;1.50;1 760.00;353.05;573.99;496.78
2024;II;Järva maakond;Suvila;3;***;***;***;***;***;***;***;***;***
2024;II;Lääne maakond;koretr_10_29.99;3.00;***;***;***;***;***;***;***;***;***
2024;II;Lääne maakond;koretr_30_40.99;10.00;***;***;***;***;***;***;***;***;***
2024;II;Lääne maakond;koretr_41_54.99;23.00;47.90;1754016.00;100.00;190000.00;2.35;3667.95;1280.99;1555.52;1042.66
2024;II;Lääne maakond;koretr_55_69.99;25.00;64.40;1185333.00;500.00;183000.00;7.24;2850.47;454.55;735.40;683.65
2024;II;Lääne maakond;koretr_70_249.99;16.00;85.30;1876017.00;7000.00;351500.00;89.51;4159.76;1065.74;1375.23;1209.53
2024;II;Lääne maakond;Elamu;11;123.10;1 215 000;8 000;265 000;35.21;2 954.29;869.57;1 063.87;886.86
2024;II;Lääne maakond;Suvila;4;***;***;***;***;***;***;***;***;***
2024;II;Lääne-Viru maakond;koretr_10_29.99;16.00;25.30;259800.00;500.00;41000.00;19.31;1371.24;530.67;621.57;471.95
2024;II;Lääne-Viru maakond;koretr_30_40.99;52.00;37.30;1201047.00;100.00;65000.00;3.26;1712.71;572.83;620.82;490.39
2024;II;Lääne-Viru maakond;koretr_41_54.99;69.00;47.90;1746562.00;600.00;133000.00;12.55;2485.98;358.00;525.75;497.35
2024;II;Lääne-Viru maakond;koretr_55_69.99;46.00;63.50;2091640.00;750.00;172200.00;12.36;2772.95;565.52;717.79;620.08
2024;II;Lääne-Viru maakond;koretr_70_249.99;16.00;80.60;1248000.00;12000.00;175000.00;156.05;2168.02;1018.62;943.86;641.75
2024;II;Lääne-Viru maakond;Elamu;55;151.00;5 576 725;2 000;363 000;36.10;2 451.40;518.93;753.87;603.68
2024;II;Lääne-Viru maakond;Suvila;4;***;***;***;***;***;***;***;***;***
2024;II;Põlva maakond;koretr_10_29.99;3.00;***;***;***;***;***;***;***;***;***
2024;II;Põlva maakond;koretr_30_40.99;4.00;***;***;***;***;***;***;***;***;***
2024;II;Põlva maakond;koretr_41_54.99;14.00;48.50;410200.00;5000.00;52000.00;96.34;1065.57;616.44;606.21;337.32
2024;II;Põlva maakond;koretr_55_69.99;6.00;66.50;208500.00;7500.00;63000.00;107.30;953.10;494.15;527.80;333.23
2024;II;Põlva maakond;koretr_70_249.99;8.00;86.60;204631.00;6000.00;47000.00;72.82;620.87;264.82;311.39;209.28
2024;II;Põlva maakond;Elamu;15;128.20;1 010 853;4 568;165 000;36.63;1 476.64;471.70;523.07;420.41
2024;II;Põlva maakond;Muu;1;***;***;***;***;***;***;***;***;***
2024;II;Põlva maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2024;II;Pärnu maakond;koretr_10_29.99;22.00;24.20;902750.00;1000.00;112000.00;37.74;4258.56;1925.03;1688.21;1037.71
2024;II;Pärnu maakond;koretr_30_40.99;52.00;36.90;3119850.00;5500.00;169000.00;174.60;4707.52;1698.96;1629.07;960.34
2024;II;Pärnu maakond;koretr_41_54.99;116.00;47.10;9265656.00;400.00;258575.00;8.13;4953.54;1659.19;1684.51;1122.49
2024;II;Pärnu maakond;koretr_55_69.99;64.00;63.70;6597760.00;450.00;315000.00;6.76;4708.52;1488.31;1611.90;1114.08
2024;II;Pärnu maakond;koretr_70_249.99;42.00;93.50;6661900.00;15000.00;700000.00;188.21;5204.46;1625.53;1591.99;969.17
2024;II;Pärnu maakond;Elamu;69;149.20;10 152 700;3 000;375 000;4.93;2 774.87;1 072.42;1 116.84;672.99
2024;II;Pärnu maakond;Muu;1;***;***;***;***;***;***;***;***;***
2024;II;Pärnu maakond;Suvila;9;55.00;675 000;10 000;180 000;263.16;3 676.47;797.87;1 361.89;1 338.31
2024;II;Rapla maakond;koretr_10_29.99;2.00;***;***;***;***;***;***;***;***;***
2024;II;Rapla maakond;koretr_30_40.99;18.00;36.10;689220.00;5000.00;68000.00;126.90;1900.00;1143.93;1087.25;518.96
2024;II;Rapla maakond;koretr_41_54.99;25.00;47.60;925500.00;3000.00;85000.00;72.99;1612.90;687.10;761.88;504.71
2024;II;Rapla maakond;koretr_55_69.99;12.00;63.00;724250.00;10000.00;95000.00;170.65;1535.84;1014.71;947.50;535.16
2024;II;Rapla maakond;koretr_70_249.99;9.00;***;***;***;***;***;***;***;***;***
2024;II;Rapla maakond;Elamu;36;137.10;4 878 537;4 000;302 237;21.80;3 120.00;946.07;1 050.19;746.96
2024;II;Rapla maakond;Suvila;11;67.80;913 832;40 000;181 832;549.79;2 278.60;1 234.08;1 255.12;578.80
2024;II;Saare maakond;koretr_10_29.99;1.00;***;***;***;***;***;***;***;***;***
2024;II;Saare maakond;koretr_30_40.99;9.00;36.90;345983.00;229.00;82000.00;5.77;2065.49;841.32;1036.29;780.45
2024;II;Saare maakond;koretr_41_54.99;9.00;45.20;504000.00;20000.00;91000.00;461.89;2106.48;1207.29;1251.51;608.91
2024;II;Saare maakond;koretr_55_69.99;6.00;***;***;***;***;***;***;***;***;***
2024;II;Saare maakond;koretr_70_249.99;9.00;86.70;1375800.00;42000.00;250000.00;596.59;2604.17;1829.27;1680.56;681.40
2024;II;Saare maakond;Elamu;23;150.80;3 123 171;5 000;350 000;78.86;2 086.57;656.60;918.54;570.70
2024;II;Saare maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2024;II;Tartu maakond;koretr_10_29.99;64.00;22.00;4345763.00;8000.00;165000.00;394.09;5809.86;2923.44;3133.54;1076.95
2024;II;Tartu maakond;koretr_30_40.99;112.00;35.90;10328268.00;5000.00;210000.00;140.45;6017.19;2507.97;2574.41;1151.81
2024;II;Tartu maakond;koretr_41_54.99;188.00;47.70;20491264.00;1000.00;263100.00;19.92;5304.44;2258.95;2272.17;980.19
2024;II;Tartu maakond;koretr_55_69.99;144.00;62.90;18978386.00;4000.00;282000.00;61.82;4104.80;2062.83;2098.08;794.39
2024;II;Tartu maakond;koretr_70_249.99;166.00;96.80;34873844.00;1000.00;654809.00;12.87;5146.14;2206.21;2203.08;751.65
2024;II;Tartu maakond;Elamu;87;169.00;18 071 800;4 400;960 000;18.06;2 917.01;1 076.37;1 314.38;717.46
2024;II;Tartu maakond;Suvila;10;61.60;1 018 096;28 000;375 000;452.34;5 690.44;1 325.32;1 787.25;1 547.41
2024;II;Valga maakond;koretr_10_29.99;9.00;24.50;76750.00;1000.00;25000.00;52.91;1157.41;223.88;358.23;352.27
2024;II;Valga maakond;koretr_30_40.99;18.00;36.40;228914.00;1000.00;45000.00;26.67;1367.78;347.14;349.54;298.74
2024;II;Valga maakond;koretr_41_54.99;33.00;47.80;610161.00;339.00;80000.00;7.05;1798.56;266.94;388.54;403.68
2024;II;Valga maakond;koretr_55_69.99;16.00;63.80;394750.00;1900.00;53000.00;28.19;789.87;349.94;389.06;251.72
2024;II;Valga maakond;koretr_70_249.99;5.00;93.20;181700.00;4800.00;76900.00;51.34;1074.02;207.25;394.02;422.15
2024;II;Valga maakond;Elamu;14;81.10;772 000;4 000;183 000;75.33;2 000.00;582.44;737.59;605.23
2024;II;Valga maakond;Suvila;4;***;***;***;***;***;***;***;***;***
2024;II;Viljandi maakond;koretr_10_29.99;7.00;22.70;182500.00;2000.00;38000.00;78.74;1893.94;1362.01;1157.20;621.67
2024;II;Viljandi maakond;koretr_30_40.99;21.00;37.90;812200.00;6000.00;121200.00;150.00;3302.45;1164.18;1032.39;804.45
2024;II;Viljandi maakond;koretr_41_54.99;39.00;47.20;1322833.00;500.00;151639.00;11.96;3470.00;414.94;719.62;749.35
2024;II;Viljandi maakond;koretr_55_69.99;30.00;63.50;1982900.00;11500.00;170000.00;188.22;2876.34;1031.03;1056.71;654.89
2024;II;Viljandi maakond;koretr_70_249.99;21.00;90.30;1619996.00;4896.00;245000.00;65.63;2088.66;893.04;821.52;523.33
2024;II;Viljandi maakond;Elamu;42;145.00;3 834 980;1 010;325 000;17.75;3 639.24;477.43;655.38;674.44
2024;II;Viljandi maakond;Suvila;11;48.30;404 400;1 800;92 000;30.00;3 712.12;783.70;1 027.36;970.89
2024;II;Võru maakond;koretr_10_29.99;7.00;26.80;135000.00;6500.00;35000.00;233.81;1325.76;647.48;722.43;386.63
2024;II;Võru maakond;koretr_30_40.99;21.00;37.10;416800.00;500.00;42000.00;14.41;1120.00;568.78;536.21;370.29
2024;II;Võru maakond;koretr_41_54.99;32.00;47.10;846850.00;1000.00;67000.00;19.27;1529.68;512.23;566.29;419.35
2024;II;Võru maakond;koretr_55_69.99;22.00;61.70;1258500.00;500.00;139000.00;8.14;2256.49;923.49;927.23;517.62
2024;II;Võru maakond;koretr_70_249.99;9.00;80.10;286410.00;1000.00;90000.00;8.94;1226.16;148.65;429.83;502.97
2024;II;Võru maakond;Elamu;24;111.60;1 631 740;4 000;323 000;58.14;2 139.07;493.42;605.90;469.00
2024;II;Võru maakond;Suvila;7;21.00;148 457;8 000;30 000;588.24;2 173.91;883.92;1 039.08;540.46
2024;III;Harju maakond;koretr_10_29.99;221.00;22.40;13820944.00;4578.00;137990.00;170.82;7676.87;2771.08;2842.75;1128.38
2024;III;Harju maakond;koretr_30_40.99;438.00;35.40;42236130.00;2500.00;240000.00;61.73;7523.51;2529.97;2721.27;1096.71
2024;III;Harju maakond;koretr_41_54.99;866.00;47.40;111314072.00;1.00;350000.00;0.02;6796.12;2557.32;2705.56;1106.34
2024;III;Harju maakond;koretr_55_69.99;640.00;62.50;109992277.00;15000.00;445900.00;221.24;7033.12;2628.05;2755.94;1059.92
2024;III;Harju maakond;koretr_70_249.99;710.00;95.90;208790529.00;29447.00;1025493.00;264.08;8788.28;3066.54;3120.80;1085.93
2024;III;Harju maakond;Elamu;238;171.30;76 015 752;6 830;1 800 000;40.08;6 230.03;2 046.36;2 074.95;1 048.96
2024;III;Harju maakond;Muu;3;***;***;***;***;***;***;***;***;***
2024;III;Harju maakond;Suvila;103;89.50;10 804 150;5 000;337 000;14.40;8 566.78;1 815.52;2 224.23;1 647.44
2024;III;Hiiu maakond;koretr_30_40.99;1.00;***;***;***;***;***;***;***;***;***
2024;III;Hiiu maakond;koretr_41_54.99;9.00;45.90;343500.00;14000.00;65000.00;269.75;1348.55;941.18;829.37;391.40
2024;III;Hiiu maakond;koretr_55_69.99;5.00;60.20;233200.00;39000.00;68000.00;652.57;1129.57;692.04;775.74;199.44
2024;III;Hiiu maakond;koretr_70_249.99;2.00;***;***;***;***;***;***;***;***;***
2024;III;Hiiu maakond;Elamu;3;***;***;***;***;***;***;***;***;***
2024;III;Hiiu maakond;Suvila;2;***;***;***;***;***;***;***;***;***
2024;III;Ida-Viru maakond;koretr_10_29.99;74.00;27.20;737328.00;500.00;29900.00;18.25;1095.24;339.57;366.87;261.70
2024;III;Ida-Viru maakond;koretr_30_40.99;218.00;36.10;2526553.00;1.00;59800.00;0.03;1862.93;257.90;319.97;284.33
2024;III;Ida-Viru maakond;koretr_41_54.99;224.00;47.90;3786459.00;200.00;194000.00;4.80;3759.69;251.20;349.57;367.64
2024;III;Ida-Viru maakond;koretr_55_69.99;98.00;61.30;2416863.00;300.00;105000.00;4.76;1732.67;321.21;399.18;347.12
2024;III;Ida-Viru maakond;koretr_70_249.99;29.00;82.60;1477358.00;850.00;337000.00;10.88;3639.31;374.49;580.94;742.14
2024;III;Ida-Viru maakond;Elamu;39;101.50;2 610 622;2 000;275 000;43.38;1 892.80;507.98;611.55;478.20
2024;III;Ida-Viru maakond;Suvila;53;48.30;1 090 009;10;125 000;0.41;2 140.41;291.26;404.00;358.91
2024;III;Jõgeva maakond;koretr_10_29.99;1.00;***;***;***;***;***;***;***;***;***
2024;III;Jõgeva maakond;koretr_30_40.99;12.00;***;***;***;***;***;***;***;***;***
2024;III;Jõgeva maakond;koretr_41_54.99;26.00;47.70;524790.00;2000.00;42000.00;41.15;921.66;427.70;427.91;278.38
2024;III;Jõgeva maakond;koretr_55_69.99;19.00;63.50;533500.00;3200.00;57000.00;51.61;907.64;408.76;442.07;244.49
2024;III;Jõgeva maakond;koretr_70_249.99;12.00;76.50;472400.00;5000.00;74000.00;64.52;894.80;580.78;514.93;299.01
2024;III;Jõgeva maakond;Elamu;35;137.20;1 929 000;1 000;159 900;32.05;1 577.10;322.58;449.80;408.29
2024;III;Jõgeva maakond;Suvila;4;***;***;***;***;***;***;***;***;***
2024;III;Järva maakond;koretr_10_29.99;5.00;27.50;95450.00;1500.00;26000.00;50.85;945.45;864.62;704.23;373.40
2024;III;Järva maakond;koretr_30_40.99;23.00;36.90;483206.00;1.00;53500.00;0.03;1334.16;487.42;565.66;443.02
2024;III;Järva maakond;koretr_41_54.99;34.00;47.40;911450.00;1000.00;86000.00;19.76;1566.48;559.18;558.57;409.99
2024;III;Järva maakond;koretr_55_69.99;28.00;64.00;925424.00;1024.00;101300.00;15.68;1749.57;455.21;525.17;397.24
2024;III;Järva maakond;koretr_70_249.99;15.00;80.20;527100.00;200.00;115000.00;2.68;1144.28;407.18;428.65;334.39
2024;III;Järva maakond;Elamu;24;134.40;1 370 900;2 000;152 000;17.21;1 465.12;380.32;464.31;394.93
2024;III;Järva maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2024;III;Lääne maakond;koretr_10_29.99;3.00;***;***;***;***;***;***;***;***;***
2024;III;Lääne maakond;koretr_30_40.99;17.00;35.50;770400.00;2500.00;113100.00;67.93;3437.69;1229.06;1295.86;755.87
2024;III;Lääne maakond;koretr_41_54.99;23.00;47.00;1464820.00;1300.00;243000.00;23.68;5137.42;1050.42;1374.54;1427.84
2024;III;Lääne maakond;koretr_55_69.99;21.00;63.70;1359800.00;500.00;155000.00;7.24;2233.43;990.10;1021.50;589.26
2024;III;Lääne maakond;koretr_70_249.99;8.00;***;***;***;***;***;***;***;***;***
2024;III;Lääne maakond;Elamu;17;114.90;2 590 000;42 000;365 000;317.70;3 365.79;1 242.50;1 429.67;861.53
2024;III;Lääne maakond;Suvila;7;58.10;459 000;25 000;90 000;714.29;4 864.86;894.63;1 501.68;1 496.16
2024;III;Lääne-Viru maakond;koretr_10_29.99;12.00;25.40;189500.00;2900.00;44000.00;111.54;1629.63;381.82;648.61;549.78
2024;III;Lääne-Viru maakond;koretr_30_40.99;49.00;36.70;948632.00;300.00;77000.00;7.87;2347.56;345.77;533.18;490.10
2024;III;Lääne-Viru maakond;koretr_41_54.99;81.00;46.80;2485280.00;300.00;145000.00;5.86;2859.96;427.35;658.31;667.69
