Aasta,Maakond,Hoone_liik,Korteriomanditeginute_Arv,Keskmine_m2,Kokku_tehinguhind,Minimaalne_tehingusumma,Maksimaalne_tehingsumma,Minimaalne_pinnaühikuhind,Maksimaalne_pinnaühikuhind,Mediaan_pinnaühikuhind,Keskmine_pinnaühikuhind,Standardhälve_pinnaühikuhind,netosissetulek,hoivatute_arv,mitteaktiivsed,toohive_maar,toojoud_ja_mitteaktiivsed,toojoud_arv,toojous_osalemine,tootuse_maar,tootute_arv,leibkondade_arv,avg_salary,housing_index,THI
2019,Ida-Viru maakond,korter_55_69.99,416.0,61.325,7764969.0,1.0,89900.0,0.01,1400.31,247.2575,303.6975,252.54000000000002,655.8,56.7,24.775,65.725,87.0,62.175,72.1,8.8,5.45,66.7,,,
2019,Ida-Viru maakond,korter_70_249.99,150.0,82.725,5488151.0,10.0,225000.0,0.12,1653.31,385.0875,423.7525,318.27750000000003,655.8,56.7,24.775,65.725,87.0,62.175,72.1,8.8,5.45,66.7,,,
2019,Järva maakond,Elamu,134.0,134.1,0.0,,,9.63,967.52,294.38,328.765,251.155,724.2,13.575,4.8999999999999995,72.625,18.85,13.975,74.675,,,13.6,,,
2019,Järva maakond,Muu,1.0,,0.0,,,,,,,,724.2,13.575,4.8999999999999995,72.625,18.85,13.975,74.675,,,13.6,,,
2019,Järva maakond,Suvila,11.0,,0.0,,,,,,,,724.2,13.575,4.8999999999999995,72.625,18.85,13.975,74.675,,,13.6,,,
2019,Järva maakond,korter_10_29.99,20.0,23.0,126729.0,100.0,25000.0,3.46,1001.48,367.35,415.76,273.11,724.2,13.575,4.8999999999999995,72.625,18.85,13.975,74.675,,,13.6,,,
2019,Järva maakond,korter_30_40.99,60.0,37.06666666666666,526806.0,100.0,29499.0,2.54,813.95,301.20666666666665,324.67333333333335,247.01666666666665,724.2,13.575,4.8999999999999995,72.625,18.85,13.975,74.675,,,13.6,,,
2019,Järva maakond,korter_41_54.99,153.0,47.075,2167891.0,1.0,35000.0,0.02,755.94,305.125,296.3675,204.615,724.2,13.575,4.8999999999999995,72.625,18.85,13.975,74.675,,,13.6,,,
2019,Järva maakond,korter_55_69.99,110.0,63.75,1832770.0,100.0,60000.0,1.62,955.41,222.8925,263.05,221.375,724.2,13.575,4.8999999999999995,72.625,18.85,13.975,74.675,,,13.6,,,
2019,Järva maakond,korter_70_249.99,58.0,82.39999999999999,665294.0,450.0,57000.0,5.79,610.93,163.14000000000001,199.10666666666665,159.81333333333333,724.2,13.575,4.8999999999999995,72.625,18.85,13.975,74.675,,,13.6,,,
2019,Jõgeva maakond,Elamu,119.0,149.975,0.0,685.0,,4.27,891.53,206.86,264.8875,227.54500000000002,674.2,12.725,4.725,69.925,18.3,13.6,74.725,,,12.9,,,
2019,Jõgeva maakond,Suvila,2.0,,0.0,,,,,,,,674.2,12.725,4.725,69.925,18.3,13.6,74.725,,,12.9,,,
2019,Jõgeva maakond,korter_10_29.99,12.0,,0.0,,,,,,,,674.2,12.725,4.725,69.925,18.3,13.6,74.725,,,12.9,,,
2019,Jõgeva maakond,korter_30_40.99,49.0,36.75,267668.0,1000.0,26500.0,27.47,662.5,261.7,274.815,182.815,674.2,12.725,4.725,69.925,18.3,13.6,74.725,,,12.9,,,
2019,Jõgeva maakond,korter_41_54.99,133.0,47.05,1278325.0,50.0,45000.0,0.97,912.78,187.25,204.9575,155.9025,674.2,12.725,4.725,69.925,18.3,13.6,74.725,,,12.9,,,
2019,Jõgeva maakond,korter_55_69.99,83.0,62.875,1144566.0,200.0,39000.0,3.1,580.36,224.02749999999997,218.5275,141.5925,674.2,12.725,4.725,69.925,18.3,13.6,74.725,,,12.9,,,
2019,Jõgeva maakond,korter_70_249.99,45.0,78.19999999999999,492200.0,100.0,34000.0,1.31,411.99,225.585,221.52,138.805,674.2,12.725,4.725,69.925,18.3,13.6,74.725,,,12.9,,,
2019,Lääne maakond,Elamu,60.0,105.925,0.0,,,31.09,,598.1925,714.4675,474.84250000000003,738.4,8.850000000000001,3.475,69.825,12.8,9.325,73.475,,,8.9,,,
2019,Lääne maakond,Muu,2.0,,0.0,,,,,,,,738.4,8.850000000000001,3.475,69.825,12.8,9.325,73.475,,,8.9,,,
2019,Lääne maakond,Suvila,15.0,42.05,0.0,,,258.06,,663.375,850.81,430.86,738.4,8.850000000000001,3.475,69.825,12.8,9.325,73.475,,,8.9,,,
2019,Lääne maakond,korter_10_29.99,33.0,23.9,227857.0,1.0,32500.0,0.04,1253.07,384.95,439.53000000000003,291.83000000000004,738.4,8.850000000000001,3.475,69.825,12.8,9.325,73.475,,,8.9,,,
2019,Lääne maakond,korter_30_40.99,66.0,35.45,1384500.0,1500.0,94000.0,42.98,2561.31,577.7375,583.21,409.47749999999996,738.4,8.850000000000001,3.475,69.825,12.8,9.325,73.475,,,8.9,,,
2019,Lääne maakond,korter_41_54.99,89.0,48.025,2594894.0,128.0,131500.0,3.05,2780.13,624.24,615.4300000000001,385.5375,738.4,8.850000000000001,3.475,69.825,12.8,9.325,73.475,,,8.9,,,
2019,Lääne maakond,korter_55_69.99,51.0,63.775,1746200.0,1000.0,145000.0,17.18,2301.59,445.4675,532.5625,372.4225,738.4,8.850000000000001,3.475,69.825,12.8,9.325,73.475,,,8.9,,,
2019,Lääne maakond,korter_70_249.99,33.0,87.8,1253100.0,1300.0,301500.0,14.77,2524.59,648.375,739.7650000000001,598.895,738.4,8.850000000000001,3.475,69.825,12.8,9.325,73.475,,,8.9,,,
2019,Lääne-Viru maakond,Elamu,215.0,141.425,0.0,1.0,,0.0,,328.695,423.40999999999997,460.6725,743.0,25.025,10.125,69.4,36.3,26.2,72.75,4.575,1.2,27.6,,,
2019,Lääne-Viru maakond,Muu,1.0,,0.0,,,,,,,,743.0,25.025,10.125,69.4,36.3,26.2,72.75,4.575,1.2,27.6,,,
2019,Lääne-Viru maakond,Suvila,16.0,45.3,0.0,,,331.95,,,,,743.0,25.025,10.125,69.4,36.3,26.2,72.75,4.575,1.2,27.6,,,
2019,Lääne-Viru maakond,korter_10_29.99,77.0,24.675,480119.0,100.0,30000.0,5.88,1094.89,177.4375,238.8775,223.7775,743.0,25.025,10.125,69.4,36.3,26.2,72.75,4.575,1.2,27.6,,,
2019,Lääne-Viru maakond,korter_30_40.99,222.0,36.225,2839455.0,10.0,48000.0,0.27,1250.0,193.995,358.93,348.9175,743.0,25.025,10.125,69.4,36.3,26.2,72.75,4.575,1.2,27.6,,,
2019,Lääne-Viru maakond,korter_41_54.99,299.0,47.0,4581714.0,1.0,75500.0,0.02,1486.22,228.0,324.51,296.27750000000003,743.0,25.025,10.125,69.4,36.3,26.2,72.75,4.575,1.2,27.6,,,
2019,Lääne-Viru maakond,korter_55_69.99,202.0,62.6,4768705.0,1.0,97500.0,0.02,1524.88,259.70500000000004,378.635,356.275,743.0,25.025,10.125,69.4,36.3,26.2,72.75,4.575,1.2,27.6,,,
2019,Lääne-Viru maakond,korter_70_249.99,109.0,83.325,2994494.0,500.0,163000.0,6.08,1379.31,250.625,321.635,276.2525,743.0,25.025,10.125,69.4,36.3,26.2,72.75,4.575,1.2,27.6,,,
2019,Pärnu maakond,Elamu,293.0,142.525,0.0,,,10.63,,661.655,699.975,451.0675,684.0,37.525,12.350000000000001,72.325,52.25,39.975,77.025,6.1,2.45,41.1,,,
2019,Pärnu maakond,Muu,1.0,,0.0,,,,,,,,684.0,37.525,12.350000000000001,72.325,52.25,39.975,77.025,6.1,2.45,41.1,,,
2019,Pärnu maakond,Suvila,39.0,65.6,0.0,,,24.27,745.61,428.16333333333336,491.96000000000004,333.18666666666667,684.0,37.525,12.350000000000001,72.325,52.25,39.975,77.025,6.1,2.45,41.1,,,
2019,Pärnu maakond,korter_10_29.99,117.0,23.35,2448952.0,500.0,74000.0,18.59,2517.01,906.085,906.865,539.3325,684.0,37.525,12.350000000000001,72.325,52.25,39.975,77.025,6.1,2.45,41.1,,,
2019,Pärnu maakond,korter_30_40.99,227.0,36.65,8370760.0,300.0,114000.0,7.44,3090.27,1008.695,981.7774999999999,632.405,684.0,37.525,12.350000000000001,72.325,52.25,39.975,77.025,6.1,2.45,41.1,,,
2019,Pärnu maakond,korter_41_54.99,432.0,47.45,20411212.0,237.0,149500.0,4.64,2995.99,1021.7075,971.12,646.4449999999999,684.0,37.525,12.350000000000001,72.325,52.25,39.975,77.025,6.1,2.45,41.1,,,
2019,Pärnu maakond,korter_55_69.99,293.0,62.075,18901490.0,708.0,174400.0,10.17,2768.25,1082.405,1037.1399999999999,569.395,684.0,37.525,12.350000000000001,72.325,52.25,39.975,77.025,6.1,2.45,41.1,,,
2019,Pärnu maakond,korter_70_249.99,211.0,86.25,19623948.0,1000.0,360000.0,13.5,3231.45,987.3725000000001,1057.295,642.9525,684.0,37.525,12.350000000000001,72.325,52.25,39.975,77.025,6.1,2.45,41.1,,,
2019,Põlva maakond,Elamu,97.0,111.75,0.0,,,17.65,782.65,266.9075,381.5,306.15,675.8,9.875,5.5,61.3,16.225,10.725,66.525,,,11.2,,,
2019,Põlva maakond,Muu,2.0,,0.0,,,,,,,,675.8,9.875,5.5,61.3,16.225,10.725,66.525,,,11.2,,,
2019,Põlva maakond,Suvila,7.0,,0.0,,,,,,,,675.8,9.875,5.5,61.3,16.225,10.725,66.525,,,11.2,,,
2019,Põlva maakond,korter_10_29.99,17.0,23.700000000000003,95336.0,436.0,20000.0,15.09,843.88,236.445,300.20000000000005,270.195,675.8,9.875,5.5,61.3,16.225,10.725,66.525,,,11.2,,,
2019,Põlva maakond,korter_30_40.99,29.0,37.25,265960.0,100.0,24000.0,2.63,606.06,217.3575,259.34000000000003,190.945,675.8,9.875,5.5,61.3,16.225,10.725,66.525,,,11.2,,,
2019,Põlva maakond,korter_41_54.99,70.0,48.175,964278.0,500.0,32000.0,9.73,667.02,275.1,289.355,185.3625,675.8,9.875,5.5,61.3,16.225,10.725,66.525,,,11.2,,,
2019,Põlva maakond,korter_55_69.99,49.0,62.65,1068850.0,1000.0,49500.0,17.27,766.25,324.445,332.35,219.4725,675.8,9.875,5.5,61.3,16.225,10.725,66.525,,,11.2,,,
2019,Põlva maakond,korter_70_249.99,43.0,82.10000000000001,1000439.0,639.0,70000.0,5.11,805.63,263.5,302.60999999999996,199.72,675.8,9.875,5.5,61.3,16.225,10.725,66.525,,,11.2,,,
2019,Rapla maakond,Elamu,126.0,151.325,0.0,600.0,,1.94,,472.11,574.27,468.97,799.6,15.525,4.775,74.775,20.95,16.15,77.85,,,14.8,,,
2019,Rapla maakond,Suvila,51.0,67.525,0.0,,,20.0,,643.2850000000001,650.1600000000001,411.52,799.6,15.525,4.775,74.775,20.95,16.15,77.85,,,14.8,,,
2019,Rapla maakond,korter_10_29.99,19.0,26.96666666666667,173774.0,800.0,34500.0,36.23,1287.31,332.6033333333333,411.57333333333344,303.96999999999997,799.6,15.525,4.775,74.775,20.95,16.15,77.85,,,14.8,,,
2019,Rapla maakond,korter_30_40.99,66.0,35.775,1074095.0,500.0,40000.0,15.11,1158.54,344.02,463.8225,349.4475,799.6,15.525,4.775,74.775,20.95,16.15,77.85,,,14.8,,,
2019,Rapla maakond,korter_41_54.99,141.0,47.5,2880832.0,200.0,72400.0,3.71,1530.66,345.1975,428.4175,329.27,799.6,15.525,4.775,74.775,20.95,16.15,77.85,,,14.8,,,
2019,Rapla maakond,korter_55_69.99,88.0,63.599999999999994,2700040.0,400.0,70000.0,6.3,1109.3,446.85,480.345,306.97249999999997,799.6,15.525,4.775,74.775,20.95,16.15,77.85,,,14.8,,,
2019,Rapla maakond,korter_70_249.99,41.0,78.46666666666667,1230900.0,1500.0,95000.0,15.32,1112.66,481.3633333333334,518.2266666666666,284.19666666666666,799.6,15.525,4.775,74.775,20.95,16.15,77.85,,,14.8,,,
2019,Saare maakond,Elamu,81.0,126.05,0.0,,,13.76,,596.8475000000001,626.3625,439.6575,758.8,15.425,5.15,72.45,21.4,16.3,76.5,,,15.1,,,
2019,Saare maakond,Suvila,9.0,,0.0,,,,,,,,758.8,15.425,5.15,72.45,21.4,16.3,76.5,,,15.1,,,
2019,Saare maakond,korter_10_29.99,12.0,26.8,116999.0,10000.0,30000.0,352.11,1477.83,936.45,907.35,418.65,758.8,15.425,5.15,72.45,21.4,16.3,76.5,,,15.1,,,
2019,Saare maakond,korter_30_40.99,38.0,37.9,641900.0,3000.0,68000.0,78.74,1717.17,870.75,834.4200000000001,423.90999999999997,758.8,15.425,5.15,72.45,21.4,16.3,76.5,,,15.1,,,
2019,Saare maakond,korter_41_54.99,72.0,47.425,2279502.0,500.0,110000.0,9.56,2173.91,661.89,655.535,494.82000000000005,758.8,15.425,5.15,72.45,21.4,16.3,76.5,,,15.1,,,
2019,Saare maakond,korter_55_69.99,70.0,62.525,3497584.0,2000.0,128000.0,29.37,2006.27,826.365,793.4825000000001,432.525,758.8,15.425,5.15,72.45,21.4,16.3,76.5,,,15.1,,,
2019,Saare maakond,korter_70_249.99,45.0,87.56666666666666,2600911.0,3500.0,164500.0,43.53,1495.45,776.7733333333332,809.5300000000001,375.28999999999996,758.8,15.425,5.15,72.45,21.4,16.3,76.5,,,15.1,,,
2019,Tartu maakond,Elamu,331.0,169.325,0.0,500.0,,6.66,,859.355,864.6566666666668,541.095,801.4,73.825,21.15,75.44999999999999,98.175,77.025,78.75,4.2,3.2249999999999996,71.8,,,
2019,Tartu maakond,Suvila,38.0,67.45,0.0,,,156.78,,786.82,821.675,526.07,801.4,73.825,21.15,75.44999999999999,98.175,77.025,78.75,4.2,3.2249999999999996,71.8,,,
2019,Tartu maakond,korter_10_29.99,229.0,23.35,7717704.0,300.0,100500.0,10.64,3778.2,1462.2,1453.19,525.7249999999999,801.4,73.825,21.15,75.44999999999999,98.175,77.025,78.75,4.2,3.2249999999999996,71.8,,,
2019,Tartu maakond,korter_30_40.99,436.0,35.75,21714767.0,500.0,124900.0,13.23,3186.22,1445.525,1391.1100000000001,535.1525,801.4,73.825,21.15,75.44999999999999,98.175,77.025,78.75,4.2,3.2249999999999996,71.8,,,
2019,Tartu maakond,korter_41_54.99,834.0,47.675,52316115.0,500.0,164358.0,11.52,3311.97,1306.46,1292.12,534.6825,801.4,73.825,21.15,75.44999999999999,98.175,77.025,78.75,4.2,3.2249999999999996,71.8,,,
2019,Tartu maakond,korter_55_69.99,629.0,62.4,50915461.0,3000.0,219424.0,48.31,3371.6,1257.5525,1297.0675,557.62,801.4,73.825,21.15,75.44999999999999,98.175,77.025,78.75,4.2,3.2249999999999996,71.8,,,
2019,Tartu maakond,korter_70_249.99,669.0,92.025,83835348.0,3300.0,493000.0,42.58,5146.14,1401.72,1374.3725,547.2275,801.4,73.825,21.15,75.44999999999999,98.175,77.025,78.75,4.2,3.2249999999999996,71.8,,,
2019,Valga maakond,Elamu,97.0,118.4,0.0,500.0,,4.95,776.63,210.08,318.765,323.0475,638.4,12.725,4.65,71.4,18.0,13.325,74.8,,,13.7,,,
2019,Valga maakond,Suvila,18.0,42.5,0.0,,,145.41,468.75,294.12,301.71,118.43,638.4,12.725,4.65,71.4,18.0,13.325,74.8,,,13.7,,,
2019,Valga maakond,korter_10_29.99,42.0,24.525,160671.0,1.0,19000.0,0.08,756.97,125.54249999999999,149.5675,119.4375,638.4,12.725,4.65,71.4,18.0,13.325,74.8,,,13.7,,,
2019,Valga maakond,korter_30_40.99,102.0,36.9,505739.0,1.0,27000.0,0.03,760.56,90.36,135.715,140.695,638.4,12.725,4.65,71.4,18.0,13.325,74.8,,,13.7,,,
2019,Valga maakond,korter_41_54.99,113.0,47.8,1107461.0,500.0,141500.0,9.8,3223.23,149.2575,208.935,264.34749999999997,638.4,12.725,4.65,71.4,18.0,13.325,74.8,,,13.7,,,
2019,Valga maakond,korter_55_69.99,76.0,61.325,1036801.0,500.0,70000.0,7.63,1134.52,168.1725,221.47,203.89749999999998,638.4,12.725,4.65,71.4,18.0,13.325,74.8,,,13.7,,,
2019,Valga maakond,korter_70_249.99,33.0,75.425,551200.0,200.0,61500.0,2.55,837.87,200.4225,224.5975,196.39999999999998,638.4,12.725,4.65,71.4,18.0,13.325,74.8,,,13.7,,,
2019,Viljandi maakond,Elamu,201.0,141.025,0.0,500.0,,5.76,,298.2675,361.73249999999996,299.665,711.4,20.25,7.925,69.85,29.174999999999997,21.25,73.275,4.7,1.0,22.0,,,
2019,Viljandi maakond,Suvila,20.0,71.25,0.0,,,8.0,694.01,362.27,321.155,210.405,711.4,20.25,7.925,69.85,29.174999999999997,21.25,73.275,4.7,1.0,22.0,,,
2019,Viljandi maakond,korter_10_29.99,58.0,23.4,713765.0,300.0,30000.0,13.27,1145.59,525.02,537.715,350.92,711.4,20.25,7.925,69.85,29.174999999999997,21.25,73.275,4.7,1.0,22.0,,,
2019,Viljandi maakond,korter_30_40.99,101.0,36.15,1664436.0,242.0,47500.0,6.25,1242.42,396.1575,451.1225,364.3425,711.4,20.25,7.925,69.85,29.174999999999997,21.25,73.275,4.7,1.0,22.0,,,
2019,Viljandi maakond,korter_41_54.99,160.0,47.6,3026893.0,100.0,83580.0,2.03,1638.82,288.1975,397.085,337.0825,711.4,20.25,7.925,69.85,29.174999999999997,21.25,73.275,4.7,1.0,22.0,,,
2019,Viljandi maakond,korter_55_69.99,95.0,63.65,2931935.0,100.0,92000.0,1.45,1448.82,462.1875,489.65250000000003,354.005,711.4,20.25,7.925,69.85,29.174999999999997,21.25,73.275,4.7,1.0,22.0,,,
2019,Viljandi maakond,korter_70_249.99,89.0,83.55,3402180.0,1.0,117000.0,0.01,1277.33,387.785,453.8,336.07,711.4,20.25,7.925,69.85,29.174999999999997,21.25,73.275,4.7,1.0,22.0,,,
2019,Võru maakond,Elamu,123.0,117.375,0.0,200.0,,2.78,777.04,227.4125,295.23,251.79000000000002,689.4,15.325,7.35,66.775,23.075,15.725,68.55,,,16.8,,,
2019,Võru maakond,Muu,1.0,,0.0,,,,,,,,689.4,15.325,7.35,66.775,23.075,15.725,68.55,,,16.8,,,
2019,Võru maakond,Suvila,20.0,33.2,0.0,,,79.16,625.0,341.15,362.87,202.29,689.4,15.325,7.35,66.775,23.075,15.725,68.55,,,16.8,,,
2019,Võru maakond,korter_10_29.99,27.0,26.025,312500.0,100.0,25000.0,5.08,1004.02,455.9275,435.03,290.5675,689.4,15.325,7.35,66.775,23.075,15.725,68.55,,,16.8,,,
2019,Võru maakond,korter_30_40.99,68.0,36.15,918915.0,375.0,41000.0,9.77,1053.98,348.2725,362.2475,280.6075,689.4,15.325,7.35,66.775,23.075,15.725,68.55,,,16.8,,,
2019,Võru maakond,korter_41_54.99,152.0,46.925,2722113.0,1.0,64000.0,0.02,1282.57,271.96000000000004,363.66999999999996,313.805,689.4,15.325,7.35,66.775,23.075,15.725,68.55,,,16.8,,,
2019,Võru maakond,korter_55_69.99,84.0,61.15,2461073.0,100.0,74000.0,1.72,1060.17,511.0625,470.1825,299.7925,689.4,15.325,7.35,66.775,23.075,15.725,68.55,,,16.8,,,
2019,Võru maakond,korter_70_249.99,56.0,79.4,2086000.0,300.0,100000.0,4.06,1187.58,460.845,452.6225,329.8975,689.4,15.325,7.35,66.775,23.075,15.725,68.55,,,16.8,,,
2020,Harju maakond,Elamu,864.0,173.825,0.0,,,8.1,,,,643.245,952.9,307.625,71.10000000000001,77.35,399.125,328.025,82.45,6.2,20.4,285.5,,,
2020,Harju maakond,Muu,6.0,,0.0,,,,,,,,952.9,307.625,71.10000000000001,77.35,399.125,328.025,82.45,6.2,20.4,285.5,,,
2020,Harju maakond,Suvila,404.0,58.875,0.0,,,60.5,,980.39,,,952.9,307.625,71.10000000000001,77.35,399.125,328.025,82.45,6.2,20.4,285.5,,,
2020,Harju maakond,korter_10_29.99,921.0,22.05,39178336.0,250.0,134000.0,16.34,5668.79,1923.46,1943.7475,888.8525,952.9,307.625,71.10000000000001,77.35,399.125,328.025,82.45,6.2,20.4,285.5,,,
2020,Harju maakond,korter_30_40.99,1933.0,35.5,135779674.0,200.0,176400.0,5.14,5457.24,1911.2749999999999,1965.44,801.5025,952.9,307.625,71.10000000000001,77.35,399.125,328.025,82.45,6.2,20.4,285.5,,,
2020,Harju maakond,korter_41_54.99,3328.0,47.575,309451765.0,1000.0,273132.0,21.23,5114.12,1907.8325,1954.415,739.46,952.9,307.625,71.10000000000001,77.35,399.125,328.025,82.45,6.2,20.4,285.5,,,
2020,Harju maakond,korter_55_69.99,2635.0,62.55,312380517.0,1000.0,337700.0,18.18,4927.82,1896.595,1892.505,678.8425,952.9,307.625,71.10000000000001,77.35,399.125,328.025,82.45,6.2,20.4,285.5,,,
2020,Harju maakond,korter_70_249.99,3014.0,97.3,588367338.0,1.0,1198000.0,0.01,9159.48,1975.9,2019.78,719.6475,952.9,307.625,71.10000000000001,77.35,399.125,328.025,82.45,6.2,20.4,285.5,,,
2020,Hiiu maakond,Elamu,29.0,93.325,0.0,,,14.96,966.39,457.1725,558.4475,322.93,787.4,4.3,1.525,69.7,6.225,4.675,76.0,8.275,0.4,5.0,,,
2020,Hiiu maakond,Muu,2.0,,0.0,,,,,,,,787.4,4.3,1.525,69.7,6.225,4.675,76.0,8.275,0.4,5.0,,,
2020,Hiiu maakond,Suvila,2.0,,0.0,,,,,,,,787.4,4.3,1.525,69.7,6.225,4.675,76.0,8.275,0.4,5.0,,,
2020,Hiiu maakond,korter_10_29.99,3.0,,0.0,,,,,,,,787.4,4.3,1.525,69.7,6.225,4.675,76.0,8.275,0.4,5.0,,,
2020,Hiiu maakond,korter_30_40.99,12.0,36.0,133500.0,10000.0,33000.0,282.49,857.14,609.0,615.78,204.0,787.4,4.3,1.525,69.7,6.225,4.675,76.0,8.275,0.4,5.0,,,
2020,Hiiu maakond,korter_41_54.99,13.0,47.8,75000.0,6000.0,23000.0,118.11,543.74,225.66,268.23,154.86,787.4,4.3,1.525,69.7,6.225,4.675,76.0,8.275,0.4,5.0,,,
2020,Hiiu maakond,korter_55_69.99,15.0,60.8,161000.0,5000.0,45000.0,86.81,668.65,231.32,291.99,198.24,787.4,4.3,1.525,69.7,6.225,4.675,76.0,8.275,0.4,5.0,,,
2020,Hiiu maakond,korter_70_249.99,9.0,,0.0,,,,,,,,787.4,4.3,1.525,69.7,6.225,4.675,76.0,8.275,0.4,5.0,,,
2020,Ida-Viru maakond,Elamu,152.0,167.65,0.0,100.0,,2.14,910.57,277.65,338.3275,243.35000000000002,678.3,52.75,24.4,62.975,84.57499999999999,60.175,71.875,12.375,7.45,66.6,,,
2020,Ida-Viru maakond,Suvila,256.0,47.975,0.0,100.0,,2.61,849.51,192.07,242.865,213.63,678.3,52.75,24.4,62.975,84.57499999999999,60.175,71.875,12.375,7.45,66.6,,,
2020,Ida-Viru maakond,korter_10_29.99,231.0,26.675,1441471.0,1.0,34900.0,0.04,1195.21,206.3375,238.2525,176.0,678.3,52.75,24.4,62.975,84.57499999999999,60.175,71.875,12.375,7.45,66.6,,,
2020,Ida-Viru maakond,korter_30_40.99,710.0,35.95,5765158.0,1.0,50000.0,0.03,1381.22,170.565,221.155,192.20749999999998,678.3,52.75,24.4,62.975,84.57499999999999,60.175,71.875,12.375,7.45,66.6,,,
2020,Ida-Viru maakond,korter_41_54.99,693.0,48.025,8429472.0,1.0,108900.0,0.02,1998.17,198.195,254.7,228.26,678.3,52.75,24.4,62.975,84.57499999999999,60.175,71.875,12.375,7.45,66.6,,,
2020,Ida-Viru maakond,korter_55_69.99,379.0,61.0,7449767.0,1.0,114900.0,0.02,1984.46,257.6,320.55,264.39,678.3,52.75,24.4,62.975,84.57499999999999,60.175,71.875,12.375,7.45,66.6,,,
2020,Ida-Viru maakond,korter_70_249.99,142.0,85.025,5437073.0,1.0,184000.0,0.01,1328.41,389.105,427.4525,289.5525,678.3,52.75,24.4,62.975,84.57499999999999,60.175,71.875,12.375,7.45,66.6,,,
2020,Järva maakond,Elamu,137.0,132.675,0.0,300.0,,2.16,909.09,208.7175,282.78249999999997,257.33,736.0,13.4,4.65,70.9,19.05,14.425,76.15,6.9,1.025,14.2,,,
2020,Järva maakond,Muu,1.0,,0.0,,,,,,,,736.0,13.4,4.65,70.9,19.05,14.425,76.15,6.9,1.025,14.2,,,
2020,Järva maakond,Suvila,21.0,53.75,0.0,,,93.9,641.03,526.1,532.7950000000001,330.215,736.0,13.4,4.65,70.9,19.05,14.425,76.15,6.9,1.025,14.2,,,
2020,Järva maakond,korter_10_29.99,25.0,24.266666666666666,228279.0,500.0,24500.0,20.66,1117.65,376.08666666666664,430.98,340.67333333333335,736.0,13.4,4.65,70.9,19.05,14.425,76.15,6.9,1.025,14.2,,,
2020,Järva maakond,korter_30_40.99,69.0,36.9,638142.0,1.0,42500.0,0.03,1106.77,318.19,315.38,268.75666666666666,736.0,13.4,4.65,70.9,19.05,14.425,76.15,6.9,1.025,14.2,,,
2020,Järva maakond,korter_41_54.99,124.0,46.8,1820198.0,200.0,47500.0,4.77,942.46,295.12,312.1925,223.5625,736.0,13.4,4.65,70.9,19.05,14.425,76.15,6.9,1.025,14.2,,,
2020,Järva maakond,korter_55_69.99,81.0,64.3,1557321.0,1000.0,49000.0,16.1,757.34,288.0575,299.84749999999997,192.0475,736.0,13.4,4.65,70.9,19.05,14.425,76.15,6.9,1.025,14.2,,,
2020,Järva maakond,korter_70_249.99,63.0,82.8,1339278.0,500.0,62000.0,6.34,773.26,238.94,267.2975,196.1025,736.0,13.4,4.65,70.9,19.05,14.425,76.15,6.9,1.025,14.2,,,
2020,Jõgeva maakond,Elamu,145.0,135.675,0.0,400.0,,6.25,594.23,225.1325,277.29499999999996,259.26750000000004,726.8,12.625,4.175,70.35,18.05,13.875,77.475,9.175,1.3,13.1,,,
2020,Jõgeva maakond,Muu,1.0,,0.0,,,,,,,,726.8,12.625,4.175,70.35,18.05,13.875,77.475,9.175,1.3,13.1,,,
2020,Jõgeva maakond,Suvila,2.0,,0.0,,,,,,,,726.8,12.625,4.175,70.35,18.05,13.875,77.475,9.175,1.3,13.1,,,
2020,Jõgeva maakond,korter_10_29.99,25.0,23.95,47533.0,147.0,13000.0,5.38,472.73,79.685,99.535,95.015,726.8,12.625,4.175,70.35,18.05,13.875,77.475,9.175,1.3,13.1,,,
2020,Jõgeva maakond,korter_30_40.99,48.0,36.325,371860.0,100.0,23000.0,2.54,610.08,190.39249999999998,224.49,184.9025,726.8,12.625,4.175,70.35,18.05,13.875,77.475,9.175,1.3,13.1,,,
2020,Jõgeva maakond,korter_41_54.99,103.0,46.775,1105050.0,50.0,32000.0,1.0,701.75,227.615,230.73,169.5425,726.8,12.625,4.175,70.35,18.05,13.875,77.475,9.175,1.3,13.1,,,
2020,Jõgeva maakond,korter_55_69.99,88.0,64.45,1378737.0,150.0,39000.0,2.2,594.51,228.71,244.97,159.01999999999998,726.8,12.625,4.175,70.35,18.05,13.875,77.475,9.175,1.3,13.1,,,
2020,Jõgeva maakond,korter_70_249.99,40.0,82.6,426700.0,100.0,40000.0,1.06,500.63,226.71499999999997,209.0,138.0,726.8,12.625,4.175,70.35,18.05,13.875,77.475,9.175,1.3,13.1,,,
2020,Lääne maakond,Elamu,63.0,153.1,0.0,2.0,,0.0,,499.84749999999997,555.7125,428.93,746.6,8.85,2.75,73.75,12.125,9.4,78.30000000000001,,,9.8,,,
2020,Lääne maakond,Suvila,10.0,,0.0,,,,,,,,746.6,8.85,2.75,73.75,12.125,9.4,78.30000000000001,,,9.8,,,
2020,Lääne maakond,korter_10_29.99,17.0,23.65,155400.0,500.0,37000.0,37.04,1360.29,623.3399999999999,553.745,461.53,746.6,8.85,2.75,73.75,12.125,9.4,78.30000000000001,,,9.8,,,
