Aasta,Kvartal,Maakond,Hoone_liik,Korteriomanditeginute_Arv,Keskmine_m2,Kokku_tehinguhind,Minimaalne_tehingusumma,Maksimaalne_tehingsumma,Minimaalne_pinnaühikuhind,Maksimaalne_pinnaühikuhind,Mediaan_pinnaühikuhind,Keskmine_pinnaühikuhind,Standardhälve_pinnaühikuhind,quarter,avg_salary,housing_index,THI
2020,III,Rapla maakond,koretr_30_40.99,16.0,34.7,168177.0,750.0,38000.0,21.31,1079.03,200.23,298.7,315.72,2020Q3,,,
2020,III,Rapla maakond,koretr_41_54.99,27.0,46.0,374150.0,700.0,42000.0,15.05,983.21,289.16,303.29,249.59,2020Q3,,,
2020,III,Rapla maakond,koretr_55_69.99,26.0,62.4,779750.0,300.0,69500.0,4.85,1215.03,393.71,482.75,344.71,2020Q3,,,
2020,III,Rapla maakond,koretr_70_249.99,9.0,,,,,,,,,,2020Q3,,,
2020,III,Rapla maakond,Elamu,43.0,140.3,,,,51.44,,434.78,535.6,439.66,2020Q3,,,
2020,III,Rapla maakond,Muu,1.0,,,,,,,,,,2020Q3,,,
2020,III,Rapla maakond,Suvila,12.0,46.3,,,,340.0,,,,421.93,2020Q3,,,
2020,III,Saare maakond,koretr_10_29.99,7.0,25.4,111700.0,6000.0,27500.0,271.49,1000.0,587.03,601.8,306.38,2020Q3,,,
2020,III,Saare maakond,koretr_30_40.99,9.0,36.9,253750.0,1000.0,57000.0,33.0,1458.89,913.71,733.02,543.46,2020Q3,,,
2020,III,Saare maakond,koretr_41_54.99,17.0,47.4,518000.0,5000.0,53000.0,101.01,1152.99,715.73,644.42,368.38,2020Q3,,,
2020,III,Saare maakond,koretr_55_69.99,10.0,63.0,551900.0,2000.0,165000.0,29.54,2367.29,888.61,870.44,662.34,2020Q3,,,
2020,III,Saare maakond,koretr_70_249.99,15.0,87.0,1250177.0,7777.0,205000.0,102.06,1716.7,882.72,929.51,521.96,2020Q3,,,
2020,III,Saare maakond,Elamu,35.0,104.5,,500.0,,5.68,,614.69,687.71,503.56,2020Q3,,,
2020,III,Saare maakond,Suvila,3.0,,,,,,,,,,2020Q3,,,
2020,III,Tartu maakond,koretr_10_29.99,74.0,22.8,2928670.0,2500.0,84000.0,196.85,3781.55,1705.1,1765.21,616.43,2020Q3,,,
2020,III,Tartu maakond,koretr_30_40.99,145.0,36.0,8218350.0,500.0,140000.0,12.95,3465.35,1556.12,1567.04,616.57,2020Q3,,,
2020,III,Tartu maakond,koretr_41_54.99,243.0,47.7,17514588.0,1000.0,159900.0,23.36,3166.34,1563.22,1502.8,598.37,2020Q3,,,
2020,III,Tartu maakond,koretr_55_69.99,202.0,63.0,19359465.0,1500.0,179900.0,24.15,2930.51,1543.24,1522.4,518.47,2020Q3,,,
2020,III,Tartu maakond,koretr_70_249.99,206.0,88.2,26467123.0,3500.0,280000.0,46.24,3135.72,1504.85,1474.24,485.29,2020Q3,,,
2020,III,Tartu maakond,Elamu,117.0,162.7,,,,19.05,,898.5,962.33,601.57,2020Q3,,,
2020,III,Tartu maakond,Muu,1.0,,,,,,,,,,2020Q3,,,
2020,III,Tartu maakond,Suvila,19.0,79.7,,,,40.0,,645.51,848.42,781.28,2020Q3,,,
2020,III,Valga maakond,koretr_10_29.99,7.0,23.2,19501.0,1.0,8000.0,0.05,320.2,49.75,115.73,128.51,2020Q3,,,
2020,III,Valga maakond,koretr_30_40.99,24.0,36.7,188112.0,1.0,30000.0,0.03,847.46,141.47,210.51,210.46,2020Q3,,,
2020,III,Valga maakond,koretr_41_54.99,31.0,47.7,269260.0,260.0,48000.0,5.65,1043.48,95.6,189.06,248.87,2020Q3,,,
2020,III,Valga maakond,koretr_55_69.99,19.0,60.8,294000.0,100.0,44500.0,1.71,780.7,241.8,251.13,191.79,2020Q3,,,
2020,III,Valga maakond,koretr_70_249.99,6.0,91.2,174900.0,4000.0,66000.0,55.56,713.51,284.39,319.06,222.44,2020Q3,,,
2020,III,Valga maakond,Elamu,24.0,127.0,,,,39.49,741.67,260.58,274.3,176.88,2020Q3,,,
2020,III,Valga maakond,Suvila,12.0,46.9,,,,53.33,,173.09,283.47,267.86,2020Q3,,,
2020,III,Viljandi maakond,koretr_10_29.99,22.0,22.3,302110.0,250.0,32000.0,14.44,1327.78,646.82,606.85,443.37,2020Q3,,,
2020,III,Viljandi maakond,koretr_30_40.99,25.0,37.5,474400.0,100.0,44500.0,3.15,1098.77,579.27,495.0,365.48,2020Q3,,,
2020,III,Viljandi maakond,koretr_41_54.99,50.0,47.6,1121949.0,600.0,89000.0,11.58,1724.81,332.93,470.79,430.62,2020Q3,,,
2020,III,Viljandi maakond,koretr_55_69.99,33.0,63.5,1078457.0,246.0,135000.0,3.87,2276.56,408.16,516.93,456.9,2020Q3,,,
2020,III,Viljandi maakond,koretr_70_249.99,15.0,85.2,926450.0,3500.0,229990.0,42.89,2231.56,407.91,676.62,674.81,2020Q3,,,
2020,III,Viljandi maakond,Elamu,56.0,139.9,,,,10.08,827.42,178.74,242.64,197.1,2020Q3,,,
2020,III,Viljandi maakond,Suvila,7.0,55.0,,,,169.17,804.29,345.49,399.83,218.94,2020Q3,,,
2020,III,Võru maakond,koretr_10_29.99,6.0,27.0,55500.0,300.0,20000.0,13.57,719.42,274.92,329.73,304.27,2020Q3,,,
2020,III,Võru maakond,koretr_30_40.99,25.0,36.5,403140.0,300.0,36290.0,7.65,965.16,450.16,443.33,298.27,2020Q3,,,
2020,III,Võru maakond,koretr_41_54.99,60.0,47.7,1230456.0,1.0,53240.0,0.02,1100.0,477.03,424.27,277.59,2020Q3,,,
2020,III,Võru maakond,koretr_55_69.99,46.0,62.1,1131008.0,1.0,65000.0,0.02,1026.86,477.15,394.3,253.27,2020Q3,,,
2020,III,Võru maakond,koretr_70_249.99,21.0,91.3,889822.0,2000.0,95000.0,23.89,772.36,580.0,465.88,216.28,2020Q3,,,
2020,III,Võru maakond,Elamu,44.0,102.9,,,,15.55,,241.63,393.88,420.47,2020Q3,,,
2020,III,Võru maakond,Muu,1.0,,,,,,,,,,2020Q3,,,
2020,III,Võru maakond,Suvila,12.0,32.3,,,,112.78,,339.6,527.51,428.64,2020Q3,,,
2020,IV,Harju maakond,koretr_10_29.99,251.0,22.3,11217037.0,1500.0,106000.0,61.73,5000.0,1977.61,2031.22,928.0,2020Q4,,,
2020,IV,Harju maakond,koretr_30_40.99,629.0,35.6,46050818.0,1250.0,170050.0,31.25,4694.04,1926.61,2045.63,814.36,2020Q4,,,
2020,IV,Harju maakond,koretr_41_54.99,1073.0,47.3,103365401.0,4000.0,237500.0,82.3,4966.3,2046.91,2039.02,753.21,2020Q4,,,
2020,IV,Harju maakond,koretr_55_69.99,874.0,62.9,109207745.0,1250.0,292410.0,20.59,4781.88,2051.05,1988.93,704.92,2020Q4,,,
2020,IV,Harju maakond,koretr_70_249.99,933.0,96.7,183486208.0,1.0,980000.0,0.01,8581.44,2022.61,2060.16,698.16,2020Q4,,,
2020,IV,Harju maakond,Elamu,259.0,174.3,,,,8.1,,,,686.88,2020Q4,,,
2020,IV,Harju maakond,Muu,2.0,,,,,,,,,,2020Q4,,,
2020,IV,Harju maakond,Suvila,101.0,61.4,,,,60.5,,,,,2020Q4,,,
2020,IV,Hiiu maakond,koretr_30_40.99,2.0,,,,,,,,,,2020Q4,,,
2020,IV,Hiiu maakond,koretr_41_54.99,2.0,,,,,,,,,,2020Q4,,,
2020,IV,Hiiu maakond,koretr_55_69.99,3.0,,,,,,,,,,2020Q4,,,
2020,IV,Hiiu maakond,Elamu,9.0,107.9,,,,55.74,,304.66,601.52,513.47,2020Q4,,,
2020,IV,Hiiu maakond,Muu,1.0,,,,,,,,,,2020Q4,,,
2020,IV,Hiiu maakond,Suvila,1.0,,,,,,,,,,2020Q4,,,
2020,IV,Ida-Viru maakond,koretr_10_29.99,64.0,26.2,388775.0,50.0,14800.0,1.83,1007.75,213.13,245.28,185.21,2020Q4,,,
2020,IV,Ida-Viru maakond,koretr_30_40.99,174.0,36.0,1525474.0,50.0,47000.0,1.57,1287.67,194.44,242.52,217.57,2020Q4,,,
2020,IV,Ida-Viru maakond,koretr_41_54.99,205.0,48.1,2487651.0,1.0,80000.0,0.02,1498.13,173.91,250.3,235.22,2020Q4,,,
2020,IV,Ida-Viru maakond,koretr_55_69.99,85.0,61.3,1519767.0,1.0,60000.0,0.02,958.47,201.94,290.4,239.87,2020Q4,,,
2020,IV,Ida-Viru maakond,koretr_70_249.99,42.0,89.6,1601603.0,703.0,184000.0,10.0,1056.34,373.77,394.37,253.77,2020Q4,,,
2020,IV,Ida-Viru maakond,Elamu,46.0,137.1,,,,25.25,910.57,337.63,370.84,235.63,2020Q4,,,
2020,IV,Ida-Viru maakond,Suvila,45.0,51.4,,,,35.97,,161.29,263.48,298.09,2020Q4,,,
2020,IV,Jõgeva maakond,koretr_10_29.99,9.0,24.7,27340.0,500.0,13000.0,30.87,472.73,84.18,119.84,138.37,2020Q4,,,
2020,IV,Jõgeva maakond,koretr_30_40.99,10.0,36.6,87500.0,1000.0,18500.0,28.13,596.77,256.57,241.23,181.51,2020Q4,,,
2020,IV,Jõgeva maakond,koretr_41_54.99,30.0,46.8,327800.0,50.0,27400.0,1.0,617.12,269.51,230.22,172.04,2020Q4,,,
2020,IV,Jõgeva maakond,koretr_55_69.99,23.0,64.9,304586.0,150.0,35000.0,2.2,535.99,205.48,206.85,147.99,2020Q4,,,
2020,IV,Jõgeva maakond,koretr_70_249.99,13.0,86.4,199200.0,100.0,40000.0,1.06,500.63,197.89,181.18,155.73,2020Q4,,,
2020,IV,Jõgeva maakond,Elamu,35.0,132.5,,,,15.36,,238.1,308.13,262.85,2020Q4,,,
2020,IV,Jõgeva maakond,Suvila,1.0,,,,,,,,,,2020Q4,,,
2020,IV,Järva maakond,koretr_10_29.99,4.0,,,,,,,,,,2020Q4,,,
2020,IV,Järva maakond,koretr_30_40.99,14.0,,,,,,,,,,2020Q4,,,
2020,IV,Järva maakond,koretr_41_54.99,27.0,46.6,464640.0,1000.0,47500.0,23.58,942.46,390.95,362.56,225.8,2020Q4,,,
2020,IV,Järva maakond,koretr_55_69.99,14.0,64.1,273499.0,5800.0,32000.0,103.2,559.44,291.37,306.84,137.76,2020Q4,,,
2020,IV,Järva maakond,koretr_70_249.99,15.0,77.5,371400.0,7000.0,62000.0,89.29,758.87,229.89,316.49,224.75,2020Q4,,,
2020,IV,Järva maakond,Elamu,37.0,136.7,,,,8.73,,279.19,319.07,272.25,2020Q4,,,
2020,IV,Järva maakond,Muu,1.0,,,,,,,,,,2020Q4,,,
2020,IV,Järva maakond,Suvila,4.0,,,,,,,,,,2020Q4,,,
2020,IV,Lääne maakond,koretr_10_29.99,5.0,19.6,41400.0,500.0,21500.0,37.04,787.55,570.65,405.33,339.71,2020Q4,,,
2020,IV,Lääne maakond,koretr_30_40.99,11.0,36.1,255200.0,800.0,49000.0,19.66,1212.87,744.34,635.9,364.78,2020Q4,,,
2020,IV,Lääne maakond,koretr_41_54.99,21.0,47.3,767200.0,1000.0,145000.0,20.41,2929.29,740.0,779.37,631.72,2020Q4,,,
2020,IV,Lääne maakond,koretr_55_69.99,17.0,63.7,625400.0,500.0,123900.0,8.46,2147.31,445.77,594.49,542.83,2020Q4,,,
2020,IV,Lääne maakond,koretr_70_249.99,10.0,91.8,763500.0,100.0,301500.0,1.28,2278.91,538.0,728.94,705.5,2020Q4,,,
2020,IV,Lääne maakond,Elamu,17.0,113.4,,,,96.34,,671.49,641.22,463.56,2020Q4,,,
2020,IV,Lääne maakond,Suvila,4.0,,,,,,,,,,2020Q4,,,
2020,IV,Lääne-Viru maakond,koretr_10_29.99,5.0,25.4,68000.0,3500.0,24000.0,125.9,919.54,689.66,557.45,384.27,2020Q4,,,
2020,IV,Lääne-Viru maakond,koretr_30_40.99,41.0,36.1,644880.0,500.0,59675.0,12.41,1700.14,306.91,445.64,421.62,2020Q4,,,
2020,IV,Lääne-Viru maakond,koretr_41_54.99,84.0,46.9,1308974.0,25.0,79985.0,0.54,1670.7,189.46,329.77,384.71,2020Q4,,,
2020,IV,Lääne-Viru maakond,koretr_55_69.99,46.0,63.1,1225447.0,100.0,99750.0,1.73,1619.32,277.95,423.89,374.8,2020Q4,,,
2020,IV,Lääne-Viru maakond,koretr_70_249.99,29.0,86.7,1226951.0,1.0,114000.0,0.01,1320.97,441.35,496.84,379.33,2020Q4,,,
2020,IV,Lääne-Viru maakond,Elamu,60.0,137.8,,100.0,,0.17,,283.09,418.44,426.38,2020Q4,,,
2020,IV,Põlva maakond,koretr_10_29.99,6.0,25.8,77500.0,2500.0,25000.0,116.82,925.93,508.19,481.89,284.45,2020Q4,,,
2020,IV,Põlva maakond,koretr_30_40.99,13.0,36.3,143477.0,500.0,27300.0,15.48,672.41,242.99,295.78,236.94,2020Q4,,,
2020,IV,Põlva maakond,koretr_41_54.99,22.0,46.1,292550.0,700.0,34000.0,13.51,709.81,264.73,283.51,235.27,2020Q4,,,
2020,IV,Põlva maakond,koretr_55_69.99,12.0,63.8,347000.0,2500.0,54000.0,37.04,854.84,497.66,458.31,292.85,2020Q4,,,
2020,IV,Põlva maakond,koretr_70_249.99,8.0,78.8,203500.0,5000.0,43000.0,63.69,549.87,345.85,324.5,207.12,2020Q4,,,
2020,IV,Põlva maakond,Elamu,16.0,136.5,,,,30.95,,247.91,405.36,580.72,2020Q4,,,
2020,IV,Põlva maakond,Suvila,1.0,,,,,,,,,,2020Q4,,,
2020,IV,Pärnu maakond,koretr_10_29.99,25.0,23.6,588470.0,1400.0,45000.0,51.66,2331.46,889.83,1012.57,653.95,2020Q4,,,
2020,IV,Pärnu maakond,koretr_30_40.99,70.0,36.3,2389065.0,625.0,89800.0,20.56,2400.0,1006.6,940.94,573.34,2020Q4,,,
2020,IV,Pärnu maakond,koretr_41_54.99,131.0,48.2,6522046.0,1.0,142800.0,0.02,3367.92,1022.49,1027.21,625.87,2020Q4,,,
2020,IV,Pärnu maakond,koretr_55_69.99,79.0,61.9,5994437.0,625.0,146000.0,8.97,2486.39,1316.85,1234.58,646.03,2020Q4,,,
2020,IV,Pärnu maakond,koretr_70_249.99,67.0,95.5,8117368.0,625.0,260000.0,6.35,2157.03,1355.19,1239.49,624.53,2020Q4,,,
2020,IV,Pärnu maakond,Elamu,80.0,134.4,,,,27.89,,652.6,723.35,418.29,2020Q4,,,
2020,IV,Pärnu maakond,Suvila,4.0,,,,,,,,,,2020Q4,,,
2020,IV,Rapla maakond,koretr_10_29.99,11.0,26.7,93026.0,1200.0,21150.0,44.12,819.77,154.12,312.36,297.38,2020Q4,,,
2020,IV,Rapla maakond,koretr_30_40.99,18.0,37.4,225150.0,800.0,44000.0,26.58,1119.59,261.66,333.77,293.0,2020Q4,,,
2020,IV,Rapla maakond,koretr_41_54.99,35.0,46.6,845138.0,300.0,71240.0,5.84,1300.0,371.23,507.05,418.97,2020Q4,,,
2020,IV,Rapla maakond,koretr_55_69.99,24.0,63.0,864800.0,300.0,81000.0,4.72,1327.87,470.09,569.74,402.99,2020Q4,,,
2020,IV,Rapla maakond,koretr_70_249.99,12.0,90.8,543140.0,10000.0,105000.0,141.04,1132.87,503.7,547.03,365.43,2020Q4,,,
2020,IV,Rapla maakond,Elamu,30.0,139.5,,500.0,,6.94,,492.97,623.5,478.78,2020Q4,,,
2020,IV,Rapla maakond,Suvila,17.0,70.1,,,,348.07,,708.5,739.17,265.15,2020Q4,,,
2020,IV,Saare maakond,koretr_10_29.99,3.0,,,,,,,,,,2020Q4,,,
2020,IV,Saare maakond,koretr_30_40.99,23.0,36.8,799900.0,10000.0,54000.0,255.1,1381.07,1025.97,946.89,281.53,2020Q4,,,
2020,IV,Saare maakond,koretr_41_54.99,14.0,47.8,377700.0,2000.0,59000.0,40.49,1187.12,550.71,574.43,379.68,2020Q4,,,
2020,IV,Saare maakond,koretr_55_69.99,18.0,61.2,804050.0,3000.0,77000.0,50.59,1289.78,800.03,728.34,342.15,2020Q4,,,
2020,IV,Saare maakond,koretr_70_249.99,12.0,,,,,,,,,,2020Q4,,,
2020,IV,Saare maakond,Elamu,19.0,119.0,,,,29.57,,598.59,664.13,623.38,2020Q4,,,
2020,IV,Saare maakond,Suvila,8.0,61.6,,,,278.57,,592.45,905.24,716.84,2020Q4,,,
2020,IV,Tartu maakond,koretr_10_29.99,63.0,23.0,2680810.0,16500.0,87200.0,602.19,3502.01,1755.85,1837.68,666.65,2020Q4,,,
2020,IV,Tartu maakond,koretr_30_40.99,93.0,36.3,5047133.0,3000.0,111900.0,94.64,2769.8,1510.42,1493.88,647.44,2020Q4,,,
2020,IV,Tartu maakond,koretr_41_54.99,275.0,48.4,20734902.0,1000.0,152000.0,21.69,3193.59,1570.88,1549.98,667.33,2020Q4,,,
2020,IV,Tartu maakond,koretr_55_69.99,182.0,62.3,17335647.0,4000.0,229365.0,62.02,3290.75,1543.46,1526.74,598.83,2020Q4,,,
2020,IV,Tartu maakond,koretr_70_249.99,189.0,89.2,25103610.0,2500.0,672000.0,19.64,7073.68,1509.82,1490.22,787.25,2020Q4,,,
2020,IV,Tartu maakond,Elamu,114.0,162.2,,,,29.46,,,,838.2,2020Q4,,,
2020,IV,Tartu maakond,Suvila,7.0,83.0,,,,292.18,,636.55,755.14,490.72,2020Q4,,,
2020,IV,Valga maakond,koretr_10_29.99,12.0,24.0,57450.0,500.0,7000.0,18.38,431.65,199.77,222.84,132.84,2020Q4,,,
2020,IV,Valga maakond,koretr_30_40.99,24.0,37.5,244909.0,300.0,35000.0,7.48,985.92,215.01,273.55,241.45,2020Q4,,,
2020,IV,Valga maakond,koretr_41_54.99,34.0,47.1,414617.0,500.0,66500.0,10.64,1255.32,171.66,252.7,295.59,2020Q4,,,
2020,IV,Valga maakond,koretr_55_69.99,21.0,62.8,313561.0,1.0,73000.0,0.01,1073.53,165.17,231.85,291.53,2020Q4,,,
2020,IV,Valga maakond,koretr_70_249.99,8.0,77.8,141800.0,1300.0,80000.0,17.02,1103.45,99.23,234.09,363.07,2020Q4,,,
2020,IV,Valga maakond,Elamu,23.0,112.4,,,,23.0,,229.72,380.24,472.47,2020Q4,,,
2020,IV,Valga maakond,Suvila,4.0,,,,,,,,,,2020Q4,,,
2020,IV,Viljandi maakond,koretr_10_29.99,24.0,23.1,315300.0,100.0,35000.0,3.48,1372.55,530.0,566.79,352.17,2020Q4,,,
2020,IV,Viljandi maakond,koretr_30_40.99,27.0,37.2,660780.0,600.0,64580.0,18.24,1664.43,766.48,647.49,457.53,2020Q4,,,
2020,IV,Viljandi maakond,koretr_41_54.99,42.0,48.0,958099.0,500.0,73500.0,11.52,1601.31,361.92,479.54,412.51,2020Q4,,,
2020,IV,Viljandi maakond,koretr_55_69.99,23.0,62.4,830299.0,4000.0,87000.0,62.79,1296.57,700.15,580.47,352.52,2020Q4,,,
2020,IV,Viljandi maakond,koretr_70_249.99,10.0,79.4,476400.0,4000.0,102000.0,49.81,1214.83,634.46,600.79,399.26,2020Q4,,,
2020,IV,Viljandi maakond,Elamu,56.0,137.8,,200.0,,1.2,,285.67,372.49,327.58,2020Q4,,,
2020,IV,Viljandi maakond,Suvila,5.0,88.4,,,,186.44,793.65,547.24,495.21,259.73,2020Q4,,,
2020,IV,Võru maakond,koretr_10_29.99,10.0,26.0,95050.0,1000.0,20000.0,45.35,760.87,310.8,366.61,273.14,2020Q4,,,
2020,IV,Võru maakond,koretr_30_40.99,18.0,36.7,293900.0,700.0,45500.0,17.72,1187.99,437.26,441.79,341.17,2020Q4,,,
2020,IV,Võru maakond,koretr_41_54.99,39.0,47.5,539016.0,300.0,53000.0,6.65,1053.68,185.19,291.29,300.65,2020Q4,,,
2020,IV,Võru maakond,koretr_55_69.99,22.0,60.9,467400.0,500.0,55000.0,8.04,846.15,421.8,347.64,283.32,2020Q4,,,
2020,IV,Võru maakond,koretr_70_249.99,8.0,77.3,267500.0,10500.0,65000.0,132.58,927.25,401.86,445.34,261.56,2020Q4,,,
2020,IV,Võru maakond,Elamu,31.0,105.5,,,,26.46,787.78,209.36,259.6,203.03,2020Q4,,,
2020,IV,Võru maakond,Suvila,2.0,,,,,,,,,,2020Q4,,,
2021,I,Harju maakond,koretr_10_29.99,234.0,20.9,10807518.0,5000.0,115000.0,280.0,4570.14,2234.12,2209.98,855.32,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Harju maakond,koretr_30_40.99,563.0,35.2,39248187.0,1500.0,180000.0,37.31,4848.48,1873.11,1980.11,885.48,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Harju maakond,koretr_41_54.99,935.0,47.4,89993984.0,502.0,219000.0,10.0,4659.57,1910.83,2033.16,809.3,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Harju maakond,koretr_55_69.99,720.0,62.7,90102594.0,5100.0,306500.0,81.47,4507.35,1887.35,1997.58,777.73,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Harju maakond,koretr_70_249.99,820.0,100.1,178751255.0,32000.0,1088000.0,241.55,5531.97,2096.24,2199.58,771.81,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Harju maakond,Elamu,251.0,184.4,,,,26.46,,,,810.89,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Harju maakond,Muu,1.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Harju maakond,Suvila,82.0,66.2,,,,45.69,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Hiiu maakond,koretr_30_40.99,5.0,37.8,65250.0,3000.0,35000.0,76.14,964.19,225.35,353.46,352.65,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Hiiu maakond,koretr_41_54.99,3.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Hiiu maakond,koretr_55_69.99,5.0,63.4,150700.0,700.0,44000.0,11.24,687.29,572.34,476.13,276.02,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Hiiu maakond,koretr_70_249.99,1.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Hiiu maakond,Elamu,5.0,116.7,,,,369.84,761.77,628.22,576.84,157.68,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Hiiu maakond,Suvila,1.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Ida-Viru maakond,koretr_10_29.99,73.0,26.2,554485.0,100.0,26500.0,3.69,892.26,246.48,290.5,173.65,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Ida-Viru maakond,koretr_30_40.99,170.0,36.0,1549923.0,1.0,43000.0,0.03,1187.85,179.47,251.17,217.52,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Ida-Viru maakond,koretr_41_54.99,223.0,48.3,2968814.0,100.0,52700.0,1.87,1104.82,244.9,274.02,219.51,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Ida-Viru maakond,koretr_55_69.99,118.0,61.7,2541597.0,1.0,70000.0,0.02,1059.84,291.61,346.54,290.74,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Ida-Viru maakond,koretr_70_249.99,44.0,82.8,1860862.0,1.0,249800.0,0.01,1535.34,431.31,471.36,331.33,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Ida-Viru maakond,Elamu,32.0,135.2,,,,9.82,,327.7,445.71,396.46,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Ida-Viru maakond,Suvila,35.0,43.1,,500.0,,19.01,892.86,287.36,332.81,251.0,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Jõgeva maakond,koretr_10_29.99,2.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Jõgeva maakond,koretr_30_40.99,9.0,38.0,99900.0,2500.0,26000.0,74.85,684.21,282.78,290.77,221.03,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Jõgeva maakond,koretr_41_54.99,19.0,46.9,247400.0,2000.0,31000.0,47.73,676.86,263.71,278.61,192.37,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Jõgeva maakond,koretr_55_69.99,23.0,62.1,464750.0,150.0,43000.0,2.26,638.93,329.29,328.78,178.25,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Jõgeva maakond,koretr_70_249.99,8.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Jõgeva maakond,Elamu,32.0,139.2,,,,27.72,955.27,190.85,273.83,211.28,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Jõgeva maakond,Suvila,2.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Järva maakond,koretr_10_29.99,4.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Järva maakond,koretr_30_40.99,13.0,,,,,,,,,,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Järva maakond,koretr_41_54.99,36.0,47.2,564200.0,700.0,35500.0,16.55,705.77,350.94,331.72,230.18,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Järva maakond,koretr_55_69.99,28.0,65.2,601890.0,2000.0,42000.0,32.52,619.47,359.46,330.55,169.37,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Järva maakond,koretr_70_249.99,18.0,78.3,468800.0,1000.0,68900.0,12.24,752.18,384.27,331.28,213.98,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Järva maakond,Elamu,23.0,144.2,,,,30.94,,409.67,410.8,265.26,2021Q1,1453.6666666666667,226.81,215.25
2021,I,Lääne maakond,koretr_10_29.99,6.0,26.1,177500.0,12500.0,45000.0,468.16,1851.85,1222.83,1130.22,484.26,2021Q1,1453.6666666666667,226.81,215.25
